"","name","ACIf","ESM","MD","NDSI","MID","FM","WE","CF","SC","SB","Tonnets","ADIm1","ADIm2","ADIm3","ADIm4","ADIm5","ADIm6","ADIm7","ADIm8","ADIm9","label","hour","zone","site","ID_SUMMARY.Q.05","ID_SUMMARY.Q.25","ID_SUMMARY.MEAN","ID_SUMMARY.MEDIAN","ID_SUMMARY.Q.75","ID_SUMMARY.Q.95","ID_SUMMARY.OBS"
"34628","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_001000.wav",0.8913955,0.8804160,0.3847659,0.9892392,0.21779141,0.6492885,0.023364645,0.000296156,0.08439166,0.3384549,0.6166505,0.9390409,0.9138355,0.77683680,0.8281136,0.7027365,0.7950940,0.56731440,0.8063547,0.87200399,0, 0,"b","ASILAR5071__0_0",  5.958429,  6.421785,  6.820873,  6.762831,  7.156994,  7.895500,  1.000000
"34629","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_002000.wav",0.8944131,0.8999911,0.3883162,0.9884270,0.17177914,0.6707916,0.024808490,0.000250444,0.08518897,0.3431046,0.5808101,0.9329316,0.9208540,0.90726862,0.8423922,0.6457146,0.8158943,0.69243884,0.8082665,0.86420759,0, 0,"b","ASILAR5071__0_0",  5.977215,  6.417752,  6.772835,  6.736019,  7.071519,  7.679802,  2.000000
"34630","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_003000.wav",0.8948849,0.8608283,0.3877548,0.9886654,0.16871166,0.6664120,0.024275862,0.000320179,0.08313191,0.3420393,0.5918718,0.9288325,0.8712666,0.84784136,0.8334587,0.6419316,0.8294708,0.66875708,0.8214333,0.85655994,0, 0,"b","ASILAR5071__0_0",  5.963036,  6.398677,  6.775333,  6.722147,  7.081983,  7.784111,  3.000000
"34631","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_010000.wav",0.8945029,0.9216973,0.3862285,0.9904949,0.17177914,0.6713718,0.020594832,0.000304643,0.08980222,0.3394407,0.6078710,0.9746865,0.9228321,0.89845100,0.8709907,0.6955679,0.7940132,0.60587572,0.8329948,0.91263796,0, 1,"b","ASILAR5071__0_0",  5.987564,  6.418197,  6.781430,  6.742972,  7.089780,  7.736204,  4.000000
"34632","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_011000.wav",0.8956617,0.9181207,0.3802373,0.9888114,0.16871166,0.6722122,0.024273852,0.000578358,0.09079676,0.3408000,0.5918991,0.9387256,0.8372273,0.80879890,0.8433434,0.6631810,0.7403090,0.49713399,0.7683069,0.84180582,0, 1,"b","ASILAR5071__0_0",  5.956195,  6.435957,  6.841407,  6.784111,  7.177499,  7.996370,  5.000000
"34633","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_012000.wav",0.8942513,0.8912826,0.3897814,0.9887768,0.17177914,0.6709236,0.023700189,0.000264247,0.08509967,0.3417873,0.5917134,0.9348572,0.9468693,0.88656051,0.7949363,0.6414248,0.6768556,0.44805451,0.7941784,0.85413171,0, 1,"b","ASILAR5071__0_0",  5.976599,  6.439693,  6.830269,  6.780152,  7.159247,  7.879590,  6.000000
"34634","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_013000.wav",0.8956241,0.9009328,0.3861078,0.9892341,0.17791411,0.6720762,0.023432379,0.000264430,0.08655901,0.3401682,0.5620715,0.9422616,0.9224524,0.90993020,0.8457133,0.6557350,0.7733224,0.66624039,0.8183961,0.91338050,0, 1,"b","ASILAR5071__0_0",  5.977215,  6.417752,  6.775717,  6.740166,  7.079580,  7.702653,  7.000000
"34635","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_014000.wav",0.8947643,0.8957025,0.3876460,0.9879885,0.17791411,0.6677638,0.026939289,0.000423930,0.08848054,0.3440592,0.5624584,0.9254849,0.9092097,0.85765307,0.8537469,0.6467569,0.7926029,0.77566308,0.7925167,0.86790656,0, 1,"b","ASILAR5071__0_0",  5.977215,  6.417752,  6.772835,  6.736019,  7.071519,  7.679802,  8.000000
"34636","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_020000.wav",0.8945468,0.9369690,0.3904540,0.9880391,0.17484663,0.6690561,0.024247467,0.000259609,0.08569548,0.3436393,0.5635329,0.9172288,0.9254064,0.88327441,0.8714141,0.7167179,0.7467863,0.63421949,0.7950640,0.87493163,0, 2,"b","ASILAR5071__0_0",  5.977215,  6.417752,  6.770635,  6.730406,  7.071519,  7.668707,  9.000000
"34637","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_021000.wav",0.8933537,0.9231354,0.3862293,0.9833721,0.17177914,0.6662296,0.022975423,0.000361302,0.08878393,0.3411795,0.5861490,0.8982351,0.9096762,0.85421163,0.8492520,0.6669118,0.7930570,0.73169385,0.8245070,0.88120150,0, 2,"b","ASILAR5071__0_0",  5.977215,  6.417752,  6.774408,  6.736019,  7.071519,  7.685255, 10.000000
"34638","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_023000.wav",0.8929309,0.9226929,0.3851764,0.9895375,0.17484663,0.6667288,0.023003773,0.000302665,0.09171032,0.3413618,0.5667202,0.9505307,0.9523544,0.89246863,0.8397923,0.6577157,0.8152402,0.73179748,0.8083420,0.90281507,0, 2,"b","ASILAR5071__0_0",  5.977215,  6.417752,  6.772835,  6.736019,  7.071519,  7.679802, 11.000000
"34639","/home/david/Música/Bioacustica/2016/5071/20160214/BRASILAR5071__0__20160214_025000.wav",0.8923749,0.8504503,0.3855582,0.9874763,0.17791411,0.6666485,0.026153593,0.000750958,0.08435801,0.3455347,0.5778629,0.9494802,0.9254241,0.89048387,0.8638145,0.6728573,0.7479485,0.52394165,0.8126317,0.87054227,0, 2,"b","ASILAR5071__0_0",  5.992056,  6.437072,  6.828116,  6.787976,  7.156994,  7.873628, 12.000000
